Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Casa,Casa en venta en Norte De Guayaquil,$ 75.000,57 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,108 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 115.000,136 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 230.000,182 m² Totales,"https://www.google.com/maps/@-2.184034784496052,-79.98181774410796,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 67.000,78 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 21.000,211 m² Totales,"https://www.google.com/maps/@-2.084508713628061,-79.93123642067307,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 155.000,131 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 366.000,98 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 112.000,131 m² Totales,"https://www.google.com/maps/@-2.178361549566501,-79.88274404686304,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 160.000,145 m² Totales,"https://www.google.com/maps/@-2.163453224238126,-79.9461154117052,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 148.000,250 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 235.000,250 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 225.000,240 m² Totales,"https://www.google.com/maps/@-2.0721342964317,-79.93450381327663,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 150.000,180 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 85.000,97 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 175.000,372 m² Totales,Nada
Lote,Lote en venta en Samanes,$ 105.000,Nada,"https://www.google.com/maps/@-2.113888203566436,-79.89883956444628,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 85.000,120 m² Totales,"https://www.google.com/maps/@-2.139416285861829,-79.8983700855993,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 125.000,112 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 500.000,Nada,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 39.500,84 m² Totales,"https://www.google.com/maps/@-2.077569716357044,-79.92161959709414,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 99.000,135 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,Nada,1360 m² Totales,"https://www.google.com/maps/@-2.162601994022282,-79.93095480354962,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 80.000,67 m² Totales,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 175.000,206 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 95.000,50 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,$ 90.000,Nada,Nada
Casa,Casa en venta en Samanes,$ 98.000,180 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 169.000,135 m² Totales,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 80.000,220 m² Totales,"https://www.google.com/maps/@-2.099438708531492,-79.90517335413773,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,Nada,380 m² Totales,"https://www.google.com/maps/@-2.17276189413688,-79.88342301469268,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 220.000,320 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 32.000,120 m² Totales,"https://www.google.com/maps/@-2.110451732129068,-79.95448890712319,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 175.000,90 m² Totales,"https://www.google.com/maps/@-2.155598116345035,-79.88954920857694,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,$ 102.000,73 m² Totales,Nada
Departamento,Departamento en venta en Kennedy Norte,$ 120.000,109 m² Totales,"https://www.google.com/maps/@-2.162239361315401,-79.90133965080258,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 90.000,130 m² Totales,"https://www.google.com/maps/@-2.158370753327179,-79.90456972054078,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 55.000,84 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 145.000,390 m² Totales,"https://www.google.com/maps/@-2.125095498324641,-79.89816729319615,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 96.000,149 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 115.000,110 m² Totales,"https://www.google.com/maps/@-2.162601994022282,-79.93095480354962,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,$ 99.000,12 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 230.000,300 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 200.000,190 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 155.000,68 m² Totales,"https://www.google.com/maps/@-2.155598116345035,-79.88954920857694,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 55.000,150 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,120 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,Nada,160 m² Totales,"https://www.google.com/maps/@-2.132014030489535,-79.89404642283118,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 150.000,Nada,"https://www.google.com/maps/@-2.165347347559578,-79.91249495302137,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Ciudad Celeste,Nada,281 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 150.000,230 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 119.000,150 m² Totales,"https://www.google.com/maps/@-2.050470176914849,-79.91343350090231,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 123.000,124 m² Totales,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 280.000,480 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 285.000,420 m² Totales,"https://www.google.com/maps/@-2.162601994022282,-79.93095480354962,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 275.000,245 m² Totales,Nada
Casa,Casa en venta en Ciudad Celeste,$ 230.000,204 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 120.000,224 m² Totales,Nada
Departamento,Departamento en venta en Guayaquil,$ 95.000,50 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,$ 90.000,Nada,Nada
Casa,Casa en venta en Samanes,$ 98.000,180 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 169.000,135 m² Totales,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 80.000,220 m² Totales,"https://www.google.com/maps/@-2.099438708531492,-79.90517335413773,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 155.000,68 m² Totales,"https://www.google.com/maps/@-2.155598116345035,-79.88954920857694,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 55.000,150 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,120 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,Nada,160 m² Totales,"https://www.google.com/maps/@-2.132014030489535,-79.89404642283118,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 43.000,Nada,"https://www.google.com/maps/@-2.165347347559578,-79.91249495302137,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Ciudad Celeste,$ 125.000,281 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 150.000,230 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 119.000,150 m² Totales,"https://www.google.com/maps/@-2.050470176914849,-79.91343350090231,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 123.000,124 m² Totales,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 390.000,440 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 55.000,Nada,"https://www.google.com/maps/@-2.192852947562332,-79.8795733866185,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,$ 70.000,Nada,"https://www.google.com/maps/@-2.0721342964317,-79.93450381327663,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 213.000,160 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 160.000,300 m² Totales,"https://www.google.com/maps/@-2.125095498324641,-79.89816729319615,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 160.000,145 m² Totales,"https://www.google.com/maps/@-2.163453224238126,-79.9461154117052,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 270.000,250 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 230.000,250 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 225.000,240 m² Totales,"https://www.google.com/maps/@-2.0721342964317,-79.93450381327663,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 150.000,180 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 75.000,97 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 175.000,372 m² Totales,Nada
Lote,Lote en venta en Samanes,$ 105.000,Nada,"https://www.google.com/maps/@-2.113888203566436,-79.89883956444628,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 85.000,120 m² Totales,"https://www.google.com/maps/@-2.139416285861829,-79.8983700855993,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 90.000,112 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 500.000,Nada,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,Nada,390 m² Totales,"https://www.google.com/maps/@-2.125095498324641,-79.89816729319615,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 350.000,149 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 115.000,110 m² Totales,"https://www.google.com/maps/@-2.162601994022282,-79.93095480354962,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,$ 103.000,12 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 110.000,300 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 200.000,190 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,160 m² Totales,"https://www.google.com/maps/@-2.133192775388995,-79.8973559480559,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 850.000,8000 m² Totales,"https://www.google.com/maps/@-2.085994716438786,-79.92824002951257,13z?hl=es-ES&gl=US"
Local,Local en venta en Urdesa central,$ 585.000,537 m² Totales,"https://www.google.com/maps/@-2.169196695973065,-79.90675719994542,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 95.000,16099 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 190.000,342 m² Totales,"https://www.google.com/maps/@-2.129370639087648,-79.9490551862346,13z?hl=es-ES&gl=US"
Local,Local en venta en Guayaquil,$ 225.000,407 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,$ 250.000,750 m² Totales,"https://www.google.com/maps/@-2.084508713628061,-79.93123642067307,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Garzota,$ 165.000,170 m² Totales,"https://www.google.com/maps/@-2.14546809016576,-79.8905474608503,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 49.800,43 m² Totales,"https://www.google.com/maps/@-2.215527127637098,-79.90638445252479,13z?hl=es-ES&gl=US"
Bodega,Bodega en venta en Norte De Guayaquil,$ 530.000,Nada,"https://www.google.com/maps/@-2.161746916175324,-79.93463018587074,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 139.999,580 m² Totales,"https://www.google.com/maps/@-2.117237514594672,-79.89270479180554,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 80.000,102 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 189.000,580 m² Totales,"https://www.google.com/maps/@-2.117237514594672,-79.89270479180554,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 48.500,120 m² Totales,"https://www.google.com/maps/@-2.110074149023093,-79.95668120072962,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 165.000,306 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,111 m² Totales,"https://www.google.com/maps/@-2.070222187620902,-79.93737780542193,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 195.000,140 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 200.000,241 m² Totales,"https://www.google.com/maps/@-2.137457793338712,-79.89737200760284,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 142.000,128 m² Totales,"https://www.google.com/maps/@-2.195292750398449,-79.88051888894317,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 25.000,113 m² Totales,"https://www.google.com/maps/@-2.189483935102918,-79.88916989537049,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 51.000,1015 m² Totales,"https://www.google.com/maps/@-2.060312067429588,-79.94454542540642,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 65.000,105 m² Totales,"https://www.google.com/maps/@-2.133692836536313,-79.9029011863294,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 199.000,139 m² Totales,"https://www.google.com/maps/@-2.175293073655236,-79.90052978710635,13z?hl=es-ES&gl=US"
Local,Local en venta en Guayaquil,$ 1.100.000,300 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,Nada,"https://www.google.com/maps/@-2.139416285861829,-79.8983700855993,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 82.000,115 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 260.000,200 m² Totales,"https://www.google.com/maps/@-2.162098772591725,-79.91165828834997,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 300.000,Nada,"https://www.google.com/maps/@-2.1638518197668,-79.90674788982061,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 130.000,208 m² Totales,"https://www.google.com/maps/@-2.132985113561694,-79.90731349946464,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Via A La Costa,$ 175.000,160 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 135.000,125 m² Totales,Nada
Departamento,Departamento en venta en Via A La Costa,$ 178.000,120 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,Nada,180 m² Totales,"https://www.google.com/maps/@-2.191248108405676,-79.9400279183936,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 110.000,100 m² Totales,Nada
Parqueadero,Parqueadero en venta en Guayaquil,$ 18.000,14 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 55.000,55 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 180.000,140 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 230.000,145 m² Totales,Nada
Departamento,Departamento en venta en Kennedy Norte,$ 89.000,172 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 102.000,100 m² Totales,Nada
Local,Local en venta en Garzota,$ 400.000,400 m² Totales,"https://www.google.com/maps/@-2.14807718780893,-79.89290691339643,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 30.000,56 m² Totales,"https://www.google.com/maps/@-2.123967958119227,-79.88611781683362,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 75.000,134 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 119.000,255 m² Totales,Nada
Departamento,Departamento en venta en Centro De Guayaquil,$ 35.000,107 m² Totales,"https://www.google.com/maps/@-2.210060549241186,-79.89647898982847,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 35.000,72 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 130.000,177 m² Totales,"https://www.google.com/maps/@-2.122267042650925,-79.91157860151704,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 79.000,250 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 165.000,177 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 67.000,57 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Local,Local en venta en Centro De Guayaquil,$ 200.000,35 m² Totales,"https://www.google.com/maps/@-2.205866524152898,-79.89398927258623,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 118.000,151 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 89.000,92 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 160.000,600 m² Totales,"https://www.google.com/maps/@-2.222905125800626,-79.94392609737375,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Miraflores,$ 80.000,Nada,"https://www.google.com/maps/@-2.165588755814736,-79.91594956933798,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 350.000,22158 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 611.905,2500 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 90.000,91 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 595.000,600 m² Totales,"https://www.google.com/maps/@-2.17201264105706,-79.8797893181214,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 55.000,49 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 82.000,91 m² Totales,"https://www.google.com/maps/@-2.081683234267321,-79.92058403649801,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 145.000,270 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 150.000,200 m² Totales,"https://www.google.com/maps/@-2.162098772591725,-79.91165828834997,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 300.000,Nada,"https://www.google.com/maps/@-2.1638518197668,-79.90674788982061,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Kennedy Norte,Nada,172 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 230.000,145 m² Totales,Nada
